time,line color,cell load
1900-01-01 17:50:00,Coverage Cell,3.8373983739837403
1900-01-01 16:55:00,Coverage Cell,3.902439024390243
1900-01-02 07:00:00,Coverage Cell,3.8699186991869916
1900-01-02 07:05:00,Coverage Cell,3.8699186991869916
1900-01-02 06:35:00,Coverage Cell,3.8699186991869916
1900-01-02 07:25:00,Coverage Cell,3.967479674796748
1900-01-01 18:00:00,Coverage Cell,3.999999999999999
1900-01-01 17:55:00,Coverage Cell,4.0650406504065035
1900-01-01 14:30:00,Coverage Cell,4.0650406504065035
1900-01-01 14:10:00,Coverage Cell,4.130081300813009
1900-01-01 14:05:00,Coverage Cell,4.0650406504065035
1900-01-01 14:15:00,Coverage Cell,4.032520325203253
1900-01-01 15:40:00,Coverage Cell,4.16260162601626
1900-01-01 15:35:00,Coverage Cell,4.130081300813009
1900-01-01 19:55:00,Coverage Cell,4.1951219512195115
1900-01-01 16:20:00,Coverage Cell,4.1951219512195115
1900-01-02 07:30:00,Coverage Cell,4.227642276422765
1900-01-01 14:50:00,Coverage Cell,4.130081300813009
1900-01-01 15:55:00,Coverage Cell,4.325203252032521
1900-01-01 16:00:00,Coverage Cell,4.260162601626016
1900-01-01 19:35:00,Coverage Cell,4.455284552845528
1900-01-01 20:45:00,Coverage Cell,4.520325203252034
1900-01-01 20:40:00,Coverage Cell,4.455284552845528
1900-01-01 14:25:00,Coverage Cell,4.260162601626016
1900-01-01 14:20:00,Coverage Cell,4.130081300813009
1900-01-01 14:35:00,Coverage Cell,4.260162601626016
1900-01-01 15:10:00,Coverage Cell,4.5528455284552845
1900-01-01 15:15:00,Coverage Cell,4.357723577235772
1900-01-01 15:20:00,Coverage Cell,4.292682926829268
1900-01-01 15:45:00,Coverage Cell,4.48780487804878
1900-01-01 15:50:00,Coverage Cell,4.455284552845528
1900-01-01 19:25:00,Coverage Cell,4.650406504065041
1900-01-01 19:30:00,Coverage Cell,4.617886178861788
1900-01-01 17:05:00,Coverage Cell,4.650406504065041
1900-01-02 02:30:00,Coverage Cell,4.455284552845528
1900-01-01 16:05:00,Coverage Cell,4.780487804878049
1900-01-01 16:10:00,Coverage Cell,4.5528455284552845
1900-01-01 20:05:00,Coverage Cell,4.975609756097561
1900-01-01 13:45:00,Coverage Cell,5.105691056910569
1900-01-01 13:50:00,Coverage Cell,4.943089430894309
1900-01-01 21:30:00,Coverage Cell,5.203252032520325
1900-01-01 18:25:00,Coverage Cell,4.715447154471544
1900-01-01 19:05:00,Coverage Cell,4.878048780487805
1900-01-01 17:30:00,Coverage Cell,5.170731707317073
1900-01-01 20:10:00,Coverage Cell,5.723577235772357
1900-01-01 20:00:00,Coverage Cell,5.658536585365854
1900-01-02 06:30:00,Coverage Cell,8.715447154471544
1900-01-02 05:50:00,Coverage Cell,6.113821138211382
1900-01-02 05:35:00,Coverage Cell,6.146341463414635
1900-01-02 05:30:00,Coverage Cell,6.016260162601625
1900-01-02 05:25:00,Coverage Cell,5.463414634146342
1900-01-02 05:10:00,Coverage Cell,4.422764227642277
1900-01-02 05:05:00,Coverage Cell,4.520325203252034
1900-01-02 04:55:00,Coverage Cell,4.325203252032521
1900-01-02 04:50:00,Coverage Cell,4.260162601626016
1900-01-02 04:00:00,Coverage Cell,3.707317073170733
1900-01-02 03:40:00,Coverage Cell,3.739837398373984
1900-01-02 03:35:00,Coverage Cell,3.6747967479674792
1900-01-02 03:30:00,Coverage Cell,3.6097560975609766
1900-01-02 03:25:00,Coverage Cell,3.642276422764228
1900-01-02 03:10:00,Coverage Cell,4.0650406504065035
1900-01-02 02:35:00,Coverage Cell,4.032520325203253
1900-01-02 01:40:00,Coverage Cell,4.617886178861788
1900-01-02 01:15:00,Coverage Cell,5.788617886178862
1900-01-02 03:50:00,Coverage Cell,3.2845528455284545
1900-01-02 05:00:00,Coverage Cell,3.252032520325203
1900-01-01 19:40:00,Coverage Cell,12.552845528455286
1900-01-01 15:30:00,Coverage Cell,11.447154471544716
1900-01-01 15:25:00,Coverage Cell,10.861788617886178
1900-01-01 15:05:00,Coverage Cell,10.211382113821138
1900-01-01 15:00:00,Coverage Cell,9.560975609756097
1900-01-02 00:25:00,Booster Cell,2.796747967479676
1900-01-02 05:05:00,Booster Cell,2.8617886178861784
1900-01-02 04:00:00,Booster Cell,2.8617886178861784
1900-01-02 06:35:00,Booster Cell,2.894308943089432
1900-01-02 03:10:00,Booster Cell,2.894308943089432
1900-01-02 05:55:00,Booster Cell,2.9268292682926833
1900-01-02 05:50:00,Booster Cell,2.894308943089432
1900-01-02 05:45:00,Booster Cell,2.8617886178861784
1900-01-01 18:10:00,Booster Cell,2.9268292682926833
1900-01-02 07:05:00,Booster Cell,2.9593495934959346
1900-01-02 06:55:00,Booster Cell,2.9593495934959346
1900-01-02 07:00:00,Booster Cell,2.9268292682926833
1900-01-02 04:30:00,Booster Cell,2.9593495934959346
1900-01-02 04:25:00,Booster Cell,2.9268292682926833
1900-01-02 03:35:00,Booster Cell,2.9593495934959346
1900-01-02 03:00:00,Booster Cell,2.9593495934959346
1900-01-02 03:05:00,Booster Cell,2.9593495934959346
1900-01-02 01:45:00,Booster Cell,2.9593495934959346
1900-01-02 01:50:00,Booster Cell,2.9593495934959346
1900-01-02 01:30:00,Booster Cell,2.9593495934959346
1900-01-02 01:35:00,Booster Cell,2.9268292682926833
1900-01-01 22:50:00,Booster Cell,2.9593495934959346
1900-01-01 19:10:00,Booster Cell,2.9593495934959346
1900-01-01 19:15:00,Booster Cell,2.9268292682926833
1900-01-02 06:00:00,Booster Cell,2.991869918699186
1900-01-02 05:35:00,Booster Cell,2.991869918699186
1900-01-01 22:55:00,Booster Cell,2.9593495934959346
1900-01-01 18:00:00,Booster Cell,2.991869918699186
1900-01-02 05:15:00,Booster Cell,3.0243902439024395
1900-01-02 05:10:00,Booster Cell,2.9593495934959346
1900-01-02 04:55:00,Booster Cell,3.0243902439024395
1900-01-02 04:50:00,Booster Cell,2.991869918699186
1900-01-02 01:15:00,Booster Cell,3.0243902439024395
1900-01-02 01:10:00,Booster Cell,2.991869918699186
1900-01-02 01:20:00,Booster Cell,2.894308943089432
1900-01-02 01:25:00,Booster Cell,2.8617886178861784
1900-01-01 23:40:00,Booster Cell,3.0243902439024395
1900-01-01 17:35:00,Booster Cell,3.0243902439024395
1900-01-02 06:10:00,Booster Cell,3.089430894308942
1900-01-02 06:05:00,Booster Cell,3.0243902439024395
1900-01-02 06:15:00,Booster Cell,2.991869918699186
1900-01-02 06:20:00,Booster Cell,2.894308943089432
1900-01-02 05:00:00,Booster Cell,3.089430894308942
1900-01-02 03:55:00,Booster Cell,3.089430894308942
1900-01-02 00:30:00,Booster Cell,3.056910569105691
1900-01-01 18:15:00,Booster Cell,3.089430894308942
1900-01-01 18:20:00,Booster Cell,2.991869918699186
1900-01-01 22:10:00,Booster Cell,3.1219512195121957
1900-01-02 03:15:00,Booster Cell,3.154471544715447
1900-01-02 02:10:00,Booster Cell,3.154471544715447
