time,line color,cell load
816,Coverage Cell,8.280701754385964
813,Coverage Cell,8.315789473684209
813,Coverage Cell,8.350877192982455
811,Coverage Cell,8.385964912280702
811,Coverage Cell,8.491228070175438
809,Coverage Cell,8.526315789473685
809,Coverage Cell,8.56140350877193
807,Coverage Cell,8.596491228070175
807,Coverage Cell,8.631578947368421
804,Coverage Cell,8.666666666666668
804,Coverage Cell,8.701754385964913
793,Coverage Cell,8.87719298245614
793,Coverage Cell,8.912280701754387
791,Coverage Cell,8.94736842105263
791,Coverage Cell,8.982456140350877
789,Coverage Cell,9.017543859649122
789,Coverage Cell,9.087719298245613
787,Coverage Cell,9.12280701754386
787,Coverage Cell,9.157894736842104
785,Coverage Cell,9.192982456140351
785,Coverage Cell,9.403508771929825
782,Coverage Cell,9.43859649122807
782,Coverage Cell,9.543859649122808
780,Coverage Cell,9.578947368421053
780,Coverage Cell,9.75438596491228
778,Coverage Cell,9.789473684210526
778,Coverage Cell,10.0
776,Coverage Cell,10.035087719298247
776,Coverage Cell,10.210526315789474
774,Coverage Cell,10.24561403508772
774,Coverage Cell,10.385964912280702
771,Coverage Cell,10.421052631578949
771,Coverage Cell,10.596491228070175
769,Coverage Cell,10.631578947368421
769,Coverage Cell,10.701754385964913
767,Coverage Cell,10.736842105263158
767,Coverage Cell,10.807017543859649
763,Coverage Cell,10.87719298245614
760,Coverage Cell,10.87719298245614
758,Coverage Cell,10.842105263157896
758,Coverage Cell,10.807017543859649
756,Coverage Cell,10.771929824561404
756,Coverage Cell,10.596491228070175
754,Coverage Cell,10.56140350877193
754,Coverage Cell,10.385964912280702
752,Coverage Cell,10.350877192982457
752,Coverage Cell,10.17543859649123
749,Coverage Cell,10.140350877192983
749,Coverage Cell,9.929824561403509
747,Coverage Cell,9.894736842105264
747,Coverage Cell,9.578947368421053
745,Coverage Cell,9.543859649122808
745,Coverage Cell,9.298245614035087
743,Coverage Cell,9.263157894736842
743,Coverage Cell,9.017543859649122
740,Coverage Cell,8.982456140350877
740,Coverage Cell,8.666666666666668
738,Coverage Cell,8.631578947368421
738,Coverage Cell,8.421052631578947
736,Coverage Cell,8.385964912280702
736,Coverage Cell,8.210526315789474
734,Coverage Cell,8.17543859649123
734,Coverage Cell,7.9298245614035086
736,Coverage Cell,7.9298245614035086
736,Coverage Cell,8.070175438596491
738,Coverage Cell,8.105263157894738
738,Coverage Cell,8.315789473684209
740,Coverage Cell,8.350877192982455
740,Coverage Cell,8.56140350877193
743,Coverage Cell,8.596491228070175
743,Coverage Cell,8.80701754385965
745,Coverage Cell,8.842105263157896
745,Coverage Cell,9.157894736842104
747,Coverage Cell,9.192982456140351
747,Coverage Cell,9.403508771929825
749,Coverage Cell,9.43859649122807
749,Coverage Cell,9.684210526315788
752,Coverage Cell,9.719298245614034
752,Coverage Cell,10.070175438596491
754,Coverage Cell,10.105263157894736
754,Coverage Cell,10.24561403508772
756,Coverage Cell,10.280701754385966
756,Coverage Cell,10.49122807017544
758,Coverage Cell,10.526315789473685
758,Coverage Cell,10.666666666666666
760,Coverage Cell,10.701754385964913
760,Coverage Cell,10.736842105263158
763,Coverage Cell,10.771929824561404
765,Coverage Cell,10.736842105263158
765,Coverage Cell,10.666666666666666
767,Coverage Cell,10.631578947368421
767,Coverage Cell,10.49122807017544
769,Coverage Cell,10.456140350877195
769,Coverage Cell,10.350877192982457
771,Coverage Cell,10.315789473684212
771,Coverage Cell,10.17543859649123
774,Coverage Cell,10.140350877192983
774,Coverage Cell,9.929824561403509
776,Coverage Cell,9.894736842105264
776,Coverage Cell,9.719298245614034
778,Coverage Cell,9.684210526315788
778,Coverage Cell,9.508771929824562
780,Coverage Cell,9.473684210526317
780,Coverage Cell,9.298245614035087
782,Coverage Cell,9.263157894736842
782,Coverage Cell,9.157894736842104
785,Coverage Cell,9.12280701754386
785,Coverage Cell,9.052631578947368
787,Coverage Cell,9.017543859649122
787,Coverage Cell,8.912280701754387
793,Coverage Cell,8.80701754385965
793,Coverage Cell,8.736842105263158
796,Coverage Cell,8.736842105263158
804,Coverage Cell,8.596491228070175
804,Coverage Cell,8.56140350877193
809,Coverage Cell,8.491228070175438
809,Coverage Cell,8.421052631578947
813,Coverage Cell,8.350877192982455
813,Coverage Cell,8.17543859649123
816,Coverage Cell,8.140350877192983
816,Coverage Cell,8.105263157894738
818,Coverage Cell,8.070175438596491
818,Coverage Cell,7.9298245614035086
820,Coverage Cell,7.894736842105264
820,Coverage Cell,7.859649122807017
822,Coverage Cell,7.824561403508772
822,Coverage Cell,7.789473684210526
824,Coverage Cell,7.754385964912281
829,Coverage Cell,7.824561403508772
831,Coverage Cell,7.824561403508772
831,Coverage Cell,7.859649122807017
833,Coverage Cell,7.894736842105264
833,Coverage Cell,8.0
835,Coverage Cell,8.035087719298247
835,Coverage Cell,8.17543859649123
838,Coverage Cell,8.210526315789474
838,Coverage Cell,8.280701754385964
840,Coverage Cell,8.315789473684209
840,Coverage Cell,8.456140350877192
842,Coverage Cell,8.491228070175438
842,Coverage Cell,8.631578947368421
844,Coverage Cell,8.666666666666668
844,Coverage Cell,8.80701754385965
846,Coverage Cell,8.842105263157896
846,Coverage Cell,8.982456140350877
849,Coverage Cell,9.017543859649122
849,Coverage Cell,9.157894736842104
851,Coverage Cell,9.192982456140351
851,Coverage Cell,9.263157894736842
853,Coverage Cell,9.298245614035087
853,Coverage Cell,9.368421052631579
855,Coverage Cell,9.403508771929825
855,Coverage Cell,9.43859649122807
862,Coverage Cell,9.543859649122808
864,Coverage Cell,9.543859649122808
866,Coverage Cell,9.508771929824562
866,Coverage Cell,9.473684210526317
871,Coverage Cell,9.403508771929825
871,Coverage Cell,9.368421052631579
875,Coverage Cell,9.298245614035087
875,Coverage Cell,9.263157894736842
877,Coverage Cell,9.228070175438596
877,Coverage Cell,9.192982456140351
880,Coverage Cell,9.157894736842104
880,Coverage Cell,9.12280701754386
888,Coverage Cell,8.982456140350877
891,Coverage Cell,8.982456140350877
895,Coverage Cell,9.052631578947368
895,Coverage Cell,9.12280701754386
897,Coverage Cell,9.157894736842104
897,Coverage Cell,9.228070175438596
899,Coverage Cell,9.263157894736842
899,Coverage Cell,9.333333333333334
902,Coverage Cell,9.368421052631579
902,Coverage Cell,9.508771929824562
904,Coverage Cell,9.543859649122808
904,Coverage Cell,9.649122807017543
906,Coverage Cell,9.684210526315788
906,Coverage Cell,9.82456140350877
908,Coverage Cell,9.859649122807017
908,Coverage Cell,10.035087719298247
910,Coverage Cell,10.070175438596491
910,Coverage Cell,10.140350877192983
913,Coverage Cell,10.17543859649123
913,Coverage Cell,10.24561403508772
915,Coverage Cell,10.280701754385966
915,Coverage Cell,10.385964912280702
919,Coverage Cell,10.456140350877195
921,Coverage Cell,10.421052631578949
921,Coverage Cell,10.385964912280702
924,Coverage Cell,10.350877192982457
924,Coverage Cell,10.315789473684212
926,Coverage Cell,10.280701754385966
926,Coverage Cell,10.210526315789474
928,Coverage Cell,10.17543859649123
928,Coverage Cell,10.140350877192983
930,Coverage Cell,10.105263157894736
930,Coverage Cell,10.070175438596491
932,Coverage Cell,10.035087719298247
932,Coverage Cell,9.964912280701753
935,Coverage Cell,9.929824561403509
935,Coverage Cell,9.859649122807017
939,Coverage Cell,9.789473684210526
939,Coverage Cell,9.75438596491228
944,Coverage Cell,9.75438596491228
948,Coverage Cell,9.82456140350877
948,Coverage Cell,9.859649122807017
952,Coverage Cell,9.929824561403509
952,Coverage Cell,10.035087719298247
955,Coverage Cell,10.070175438596491
955,Coverage Cell,10.140350877192983
957,Coverage Cell,10.17543859649123
957,Coverage Cell,10.24561403508772
959,Coverage Cell,10.280701754385966
959,Coverage Cell,10.421052631578949
961,Coverage Cell,10.456140350877195
961,Coverage Cell,10.56140350877193
963,Coverage Cell,10.596491228070175
963,Coverage Cell,10.736842105263158
966,Coverage Cell,10.771929824561404
966,Coverage Cell,10.912280701754383
968,Coverage Cell,10.94736842105263
968,Coverage Cell,11.052631578947366
970,Coverage Cell,11.087719298245613
970,Coverage Cell,11.19298245614035
972,Coverage Cell,11.228070175438596
972,Coverage Cell,11.298245614035087
974,Coverage Cell,11.333333333333332
974,Coverage Cell,11.473684210526315
979,Coverage Cell,11.543859649122808
979,Coverage Cell,11.578947368421053
981,Coverage Cell,11.614035087719298
983,Coverage Cell,11.578947368421053
983,Coverage Cell,11.543859649122808
985,Coverage Cell,11.508771929824562
985,Coverage Cell,11.43859649122807
988,Coverage Cell,11.403508771929825
988,Coverage Cell,11.298245614035087
990,Coverage Cell,11.263157894736842
990,Coverage Cell,11.052631578947366
992,Coverage Cell,11.017543859649122
992,Coverage Cell,10.912280701754383
994,Coverage Cell,10.87719298245614
994,Coverage Cell,10.701754385964913
996,Coverage Cell,10.666666666666666
996,Coverage Cell,10.526315789473685
999,Coverage Cell,10.49122807017544
999,Coverage Cell,10.280701754385966
1001,Coverage Cell,10.24561403508772
1001,Coverage Cell,10.140350877192983
1003,Coverage Cell,10.105263157894736
1003,Coverage Cell,10.035087719298247
1005,Coverage Cell,10.0
1005,Coverage Cell,9.929824561403509
1008,Coverage Cell,9.894736842105264
1008,Coverage Cell,9.859649122807017
1010,Coverage Cell,9.82456140350877
1014,Coverage Cell,9.82456140350877
1021,Coverage Cell,9.929824561403509
1021,Coverage Cell,9.964912280701753
1023,Coverage Cell,10.0
1023,Coverage Cell,10.070175438596491
1027,Coverage Cell,10.140350877192983
1027,Coverage Cell,10.24561403508772
1034,Coverage Cell,10.350877192982457
1034,Coverage Cell,10.385964912280702
1038,Coverage Cell,10.456140350877195
1041,Coverage Cell,10.421052631578949
1045,Coverage Cell,10.421052631578949
1047,Coverage Cell,10.385964912280702
1047,Coverage Cell,10.350877192982457
1052,Coverage Cell,10.280701754385966
1052,Coverage Cell,10.24561403508772
1054,Coverage Cell,10.210526315789474
1054,Coverage Cell,10.140350877192983
1056,Coverage Cell,10.105263157894736
1056,Coverage Cell,10.035087719298247
1060,Coverage Cell,9.964912280701753
1060,Coverage Cell,9.929824561403509
1063,Coverage Cell,9.894736842105264
1063,Coverage Cell,9.859649122807017
1067,Coverage Cell,9.789473684210526
1067,Coverage Cell,9.75438596491228
1074,Coverage Cell,9.75438596491228
1074,Coverage Cell,9.789473684210526
1078,Coverage Cell,9.859649122807017
1078,Coverage Cell,9.964912280701753
1080,Coverage Cell,10.0
1080,Coverage Cell,10.105263157894736
1083,Coverage Cell,10.140350877192983
1083,Coverage Cell,10.24561403508772
1085,Coverage Cell,10.280701754385966
1085,Coverage Cell,10.385964912280702
1087,Coverage Cell,10.421052631578949
1087,Coverage Cell,10.596491228070175
1089,Coverage Cell,10.631578947368421
1089,Coverage Cell,10.701754385964913
1091,Coverage Cell,10.736842105263158
1091,Coverage Cell,10.982456140350877
1094,Coverage Cell,11.017543859649122
1094,Coverage Cell,11.12280701754386
1096,Coverage Cell,11.157894736842104
1096,Coverage Cell,11.263157894736842
1098,Coverage Cell,11.298245614035087
1098,Coverage Cell,11.43859649122807
1100,Coverage Cell,11.473684210526315
1100,Coverage Cell,11.578947368421053
1102,Coverage Cell,11.614035087719298
1102,Coverage Cell,11.719298245614036
1105,Coverage Cell,11.75438596491228
1105,Coverage Cell,11.894736842105264
1107,Coverage Cell,11.92982456140351
1107,Coverage Cell,12.035087719298245
1109,Coverage Cell,12.070175438596491
1109,Coverage Cell,12.175438596491228
1111,Coverage Cell,12.210526315789474
1111,Coverage Cell,12.31578947368421
1113,Coverage Cell,12.350877192982455
1113,Coverage Cell,12.421052631578945
1116,Coverage Cell,12.456140350877192
1116,Coverage Cell,12.526315789473683
1118,Coverage Cell,12.561403508771928
1118,Coverage Cell,12.631578947368421
1120,Coverage Cell,12.666666666666666
1120,Coverage Cell,12.736842105263158
1122,Coverage Cell,12.771929824561404
1122,Coverage Cell,12.842105263157894
1124,Coverage Cell,12.87719298245614
1124,Coverage Cell,13.017543859649123
1127,Coverage Cell,13.05263157894737
1127,Coverage Cell,13.087719298245615
1129,Coverage Cell,13.12280701754386
1129,Coverage Cell,13.192982456140353
1131,Coverage Cell,13.228070175438598
1131,Coverage Cell,13.36842105263158
1133,Coverage Cell,13.403508771929824
1133,Coverage Cell,13.473684210526315
1136,Coverage Cell,13.508771929824562
1136,Coverage Cell,13.543859649122806
1138,Coverage Cell,13.578947368421053
1138,Coverage Cell,13.649122807017545
1144,Coverage Cell,13.754385964912279
1149,Coverage Cell,13.754385964912279
1151,Coverage Cell,13.719298245614036
1151,Coverage Cell,13.68421052631579
1153,Coverage Cell,13.649122807017545
1153,Coverage Cell,13.508771929824562
1155,Coverage Cell,13.473684210526315
1155,Coverage Cell,13.36842105263158
1158,Coverage Cell,13.333333333333336
1158,Coverage Cell,13.263157894736842
1160,Coverage Cell,13.228070175438598
1160,Coverage Cell,13.05263157894737
1162,Coverage Cell,13.017543859649123
1162,Coverage Cell,12.771929824561404
1164,Coverage Cell,12.736842105263158
1164,Coverage Cell,12.596491228070175
1166,Coverage Cell,12.561403508771928
1166,Coverage Cell,12.24561403508772
1169,Coverage Cell,12.210526315789474
1169,Coverage Cell,11.92982456140351
1171,Coverage Cell,11.894736842105264
1171,Coverage Cell,11.684210526315791
1173,Coverage Cell,11.649122807017545
1173,Coverage Cell,11.43859649122807
1175,Coverage Cell,11.403508771929825
1175,Coverage Cell,11.157894736842104
1177,Coverage Cell,11.12280701754386
1177,Coverage Cell,10.982456140350877
1180,Coverage Cell,10.94736842105263
1180,Coverage Cell,10.771929824561404
1182,Coverage Cell,10.736842105263158
1188,Coverage Cell,10.736842105263158
1188,Coverage Cell,10.771929824561404
1191,Coverage Cell,10.807017543859649
1191,Coverage Cell,10.982456140350877
1193,Coverage Cell,11.017543859649122
1193,Coverage Cell,11.157894736842104
1195,Coverage Cell,11.19298245614035
1195,Coverage Cell,11.403508771929825
1197,Coverage Cell,11.43859649122807
1197,Coverage Cell,11.75438596491228
1200,Coverage Cell,11.789473684210527
1200,Coverage Cell,12.035087719298245
1202,Coverage Cell,12.070175438596491
1202,Coverage Cell,12.421052631578945
1204,Coverage Cell,12.456140350877192
1204,Coverage Cell,12.736842105263158
1206,Coverage Cell,12.771929824561404
1206,Coverage Cell,13.087719298245615
1208,Coverage Cell,13.12280701754386
1208,Coverage Cell,13.508771929824562
1211,Coverage Cell,13.543859649122806
1211,Coverage Cell,13.859649122807017
1213,Coverage Cell,13.894736842105262
1213,Coverage Cell,14.07017543859649
1215,Coverage Cell,14.105263157894736
1215,Coverage Cell,14.385964912280702
1217,Coverage Cell,14.421052631578949
1217,Coverage Cell,14.701754385964914
1219,Coverage Cell,14.73684210526316
1219,Coverage Cell,14.842105263157894
1222,Coverage Cell,14.87719298245614
1222,Coverage Cell,15.12280701754386
1224,Coverage Cell,15.157894736842106
1224,Coverage Cell,15.333333333333332
1226,Coverage Cell,15.368421052631579
1226,Coverage Cell,15.473684210526315
1228,Coverage Cell,15.508771929824562
1228,Coverage Cell,15.68421052631579
1230,Coverage Cell,15.719298245614034
1230,Coverage Cell,15.824561403508772
1233,Coverage Cell,15.859649122807017
1233,Coverage Cell,15.964912280701755
1235,Coverage Cell,16.0
1235,Coverage Cell,16.10526315789474
1237,Coverage Cell,16.140350877192983
1237,Coverage Cell,16.24561403508772
1239,Coverage Cell,16.280701754385966
1239,Coverage Cell,16.31578947368421
1241,Coverage Cell,16.350877192982455
1241,Coverage Cell,16.42105263157895
1250,Coverage Cell,16.56140350877193
1252,Coverage Cell,16.56140350877193
1255,Coverage Cell,16.526315789473685
1255,Coverage Cell,16.49122807017544
1257,Coverage Cell,16.45614035087719
1257,Coverage Cell,16.42105263157895
1259,Coverage Cell,16.385964912280702
1259,Coverage Cell,16.31578947368421
1261,Coverage Cell,16.280701754385966
1261,Coverage Cell,16.24561403508772
1264,Coverage Cell,16.210526315789473
1264,Coverage Cell,16.175438596491226
1266,Coverage Cell,16.140350877192983
1266,Coverage Cell,16.10526315789474
1268,Coverage Cell,16.070175438596493
1268,Coverage Cell,16.035087719298247
1270,Coverage Cell,16.035087719298247
1272,Coverage Cell,16.0
1277,Coverage Cell,16.0
1281,Coverage Cell,16.070175438596493
1281,Coverage Cell,16.140350877192983
1283,Coverage Cell,16.175438596491226
1283,Coverage Cell,16.24561403508772
1286,Coverage Cell,16.280701754385966
1286,Coverage Cell,16.31578947368421
1288,Coverage Cell,16.350877192982455
1288,Coverage Cell,16.526315789473685
1290,Coverage Cell,16.56140350877193
1290,Coverage Cell,16.666666666666668
1292,Coverage Cell,16.70175438596491
1292,Coverage Cell,16.87719298245614
1294,Coverage Cell,16.912280701754383
1294,Coverage Cell,17.017543859649123
1297,Coverage Cell,17.05263157894737
1297,Coverage Cell,17.228070175438596
1299,Coverage Cell,17.263157894736842
1299,Coverage Cell,17.403508771929825
1301,Coverage Cell,17.438596491228072
1301,Coverage Cell,17.614035087719298
1303,Coverage Cell,17.649122807017545
1303,Coverage Cell,17.789473684210527
1305,Coverage Cell,17.82456140350877
1305,Coverage Cell,17.92982456140351
1308,Coverage Cell,17.964912280701753
1308,Coverage Cell,18.105263157894736
1312,Coverage Cell,18.175438596491226
1314,Coverage Cell,18.140350877192983
1314,Coverage Cell,18.105263157894736
1316,Coverage Cell,18.070175438596493
1316,Coverage Cell,17.92982456140351
1319,Coverage Cell,17.894736842105264
1319,Coverage Cell,17.649122807017545
1321,Coverage Cell,17.614035087719298
1321,Coverage Cell,17.29824561403509
1323,Coverage Cell,17.263157894736842
1323,Coverage Cell,16.94736842105263
1325,Coverage Cell,16.912280701754383
1325,Coverage Cell,16.385964912280702
1328,Coverage Cell,16.350877192982455
1328,Coverage Cell,16.035087719298247
1330,Coverage Cell,16.0
1330,Coverage Cell,15.578947368421051
1332,Coverage Cell,15.543859649122806
1332,Coverage Cell,15.052631578947368
1334,Coverage Cell,15.017543859649123
1334,Coverage Cell,14.701754385964914
1336,Coverage Cell,14.666666666666668
1336,Coverage Cell,14.31578947368421
1339,Coverage Cell,14.280701754385966
1339,Coverage Cell,14.0
1341,Coverage Cell,13.964912280701753
1341,Coverage Cell,13.82456140350877
1343,Coverage Cell,13.789473684210524
1343,Coverage Cell,13.719298245614036
1345,Coverage Cell,13.68421052631579
1345,Coverage Cell,13.649122807017545
1347,Coverage Cell,13.614035087719298
1350,Coverage Cell,13.614035087719298
1350,Coverage Cell,13.649122807017545
1352,Coverage Cell,13.68421052631579
1352,Coverage Cell,13.719298245614036
1354,Coverage Cell,13.754385964912279
1354,Coverage Cell,13.859649122807017
1356,Coverage Cell,13.894736842105262
1356,Coverage Cell,13.964912280701753
1358,Coverage Cell,14.0
1358,Coverage Cell,14.07017543859649
1361,Coverage Cell,14.105263157894736
1361,Coverage Cell,14.280701754385966
1363,Coverage Cell,14.31578947368421
1363,Coverage Cell,14.350877192982455
1365,Coverage Cell,14.385964912280702
1365,Coverage Cell,14.491228070175438
1367,Coverage Cell,14.526315789473685
1367,Coverage Cell,14.561403508771932
1369,Coverage Cell,14.596491228070176
1372,Coverage Cell,14.596491228070176
1376,Coverage Cell,14.526315789473685
1376,Coverage Cell,14.491228070175438
1378,Coverage Cell,14.491228070175438
1378,Coverage Cell,14.596491228070176
1376,Coverage Cell,14.596491228070176
1374,Coverage Cell,14.631578947368421
1374,Coverage Cell,14.666666666666668
1372,Coverage Cell,14.701754385964914
1369,Coverage Cell,14.701754385964914
1365,Coverage Cell,14.631578947368421
1365,Coverage Cell,14.596491228070176
1363,Coverage Cell,14.561403508771932
1363,Coverage Cell,14.456140350877194
1358,Coverage Cell,14.385964912280702
1358,Coverage Cell,14.210526315789473
1356,Coverage Cell,14.175438596491228
1356,Coverage Cell,14.07017543859649
1354,Coverage Cell,14.035087719298245
1354,Coverage Cell,13.964912280701753
1352,Coverage Cell,13.929824561403507
1352,Coverage Cell,13.859649122807017
1350,Coverage Cell,13.82456140350877
1350,Coverage Cell,13.789473684210524
1347,Coverage Cell,13.754385964912279
1345,Coverage Cell,13.789473684210524
1345,Coverage Cell,13.859649122807017
1343,Coverage Cell,13.894736842105262
1343,Coverage Cell,14.07017543859649
1341,Coverage Cell,14.105263157894736
1341,Coverage Cell,14.456140350877194
1339,Coverage Cell,14.491228070175438
1339,Coverage Cell,14.80701754385965
1336,Coverage Cell,14.842105263157894
1336,Coverage Cell,15.192982456140351
1334,Coverage Cell,15.228070175438598
1334,Coverage Cell,15.719298245614034
1332,Coverage Cell,15.75438596491228
1332,Coverage Cell,16.175438596491226
1330,Coverage Cell,16.210526315789473
1330,Coverage Cell,16.56140350877193
1328,Coverage Cell,16.596491228070175
1328,Coverage Cell,17.12280701754386
1325,Coverage Cell,17.157894736842106
1325,Coverage Cell,17.438596491228072
1323,Coverage Cell,17.473684210526315
1323,Coverage Cell,17.719298245614034
1321,Coverage Cell,17.75438596491228
1321,Coverage Cell,18.0
1319,Coverage Cell,18.035087719298247
1319,Coverage Cell,18.140350877192983
1316,Coverage Cell,18.175438596491226
1316,Coverage Cell,18.24561403508772
1314,Coverage Cell,18.280701754385966
1314,Coverage Cell,18.31578947368421
809,Booster Cell,8.24561403508772
809,Booster Cell,8.140350877192983
811,Booster Cell,8.105263157894738
811,Booster Cell,8.17543859649123
809,Booster Cell,8.210526315789474
555,Booster Cell,8.315789473684209
553,Booster Cell,8.280701754385964
553,Booster Cell,8.17543859649123
551,Booster Cell,8.140350877192983
551,Booster Cell,8.070175438596491
548,Booster Cell,8.035087719298247
548,Booster Cell,7.894736842105264
546,Booster Cell,7.859649122807017
546,Booster Cell,7.824561403508772
544,Booster Cell,7.789473684210526
544,Booster Cell,7.614035087719298
542,Booster Cell,7.578947368421051
542,Booster Cell,7.50877192982456
540,Booster Cell,7.473684210526317
540,Booster Cell,7.333333333333334
537,Booster Cell,7.298245614035088
537,Booster Cell,7.228070175438597
535,Booster Cell,7.192982456140351
535,Booster Cell,6.982456140350877
533,Booster Cell,6.947368421052631
533,Booster Cell,6.912280701754385
531,Booster Cell,6.8771929824561395
531,Booster Cell,6.666666666666668
529,Booster Cell,6.631578947368421
529,Booster Cell,6.596491228070176
526,Booster Cell,6.56140350877193
526,Booster Cell,6.421052631578947
524,Booster Cell,6.385964912280702
524,Booster Cell,6.3508771929824555
522,Booster Cell,6.315789473684211
522,Booster Cell,6.175438596491228
518,Booster Cell,6.105263157894736
518,Booster Cell,6.070175438596492
513,Booster Cell,6.000000000000001
509,Booster Cell,6.000000000000001
504,Booster Cell,6.070175438596492
502,Booster Cell,6.070175438596492
500,Booster Cell,6.105263157894736
491,Booster Cell,6.105263157894736
491,Booster Cell,6.070175438596492
487,Booster Cell,6.000000000000001
487,Booster Cell,5.894736842105264
484,Booster Cell,5.859649122807018
484,Booster Cell,5.7894736842105265
482,Booster Cell,5.754385964912281
482,Booster Cell,5.684210526315789
480,Booster Cell,5.649122807017544
480,Booster Cell,5.614035087719298
478,Booster Cell,5.578947368421052
478,Booster Cell,5.438596491228069
476,Booster Cell,5.403508771929824
476,Booster Cell,5.333333333333334
473,Booster Cell,5.298245614035089
473,Booster Cell,5.192982456140351
471,Booster Cell,5.157894736842106
471,Booster Cell,5.12280701754386
469,Booster Cell,5.087719298245615
469,Booster Cell,4.982456140350877
465,Booster Cell,4.912280701754385
465,Booster Cell,4.842105263157894
451,Booster Cell,4.631578947368422
449,Booster Cell,4.631578947368422
447,Booster Cell,4.596491228070176
445,Booster Cell,4.596491228070176
443,Booster Cell,4.631578947368422
432,Booster Cell,4.631578947368422
429,Booster Cell,4.666666666666666
423,Booster Cell,4.666666666666666
420,Booster Cell,4.701754385964911
418,Booster Cell,4.666666666666666
414,Booster Cell,4.666666666666666
407,Booster Cell,4.561403508771931
407,Booster Cell,4.526315789473685
409,Booster Cell,4.526315789473685
414,Booster Cell,4.596491228070176
420,Booster Cell,4.596491228070176
423,Booster Cell,4.631578947368422
427,Booster Cell,4.631578947368422
429,Booster Cell,4.596491228070176
434,Booster Cell,4.596491228070176
436,Booster Cell,4.561403508771931
449,Booster Cell,4.561403508771931
451,Booster Cell,4.596491228070176
456,Booster Cell,4.596491228070176
462,Booster Cell,4.701754385964911
462,Booster Cell,4.771929824561402
467,Booster Cell,4.842105263157894
467,Booster Cell,4.912280701754385
469,Booster Cell,4.947368421052632
469,Booster Cell,4.982456140350877
471,Booster Cell,5.017543859649123
471,Booster Cell,5.12280701754386
473,Booster Cell,5.157894736842106
473,Booster Cell,5.192982456140351
476,Booster Cell,5.228070175438598
476,Booster Cell,5.333333333333334
478,Booster Cell,5.368421052631578
478,Booster Cell,5.403508771929824
480,Booster Cell,5.438596491228069
480,Booster Cell,5.578947368421052
482,Booster Cell,5.614035087719298
482,Booster Cell,5.684210526315789
484,Booster Cell,5.719298245614035
484,Booster Cell,5.824561403508772
489,Booster Cell,5.894736842105264
489,Booster Cell,5.964912280701755
496,Booster Cell,6.070175438596492
498,Booster Cell,6.070175438596492
502,Booster Cell,6.000000000000001
504,Booster Cell,6.000000000000001
509,Booster Cell,5.929824561403509
515,Booster Cell,5.929824561403509
518,Booster Cell,5.964912280701755
518,Booster Cell,6.000000000000001
520,Booster Cell,6.035087719298247
520,Booster Cell,6.070175438596492
522,Booster Cell,6.105263157894736
522,Booster Cell,6.175438596491228
524,Booster Cell,6.210526315789473
524,Booster Cell,6.315789473684211
526,Booster Cell,6.3508771929824555
526,Booster Cell,6.385964912280702
529,Booster Cell,6.421052631578947
529,Booster Cell,6.596491228070176
531,Booster Cell,6.631578947368421
531,Booster Cell,6.666666666666668
533,Booster Cell,6.701754385964913
533,Booster Cell,6.8771929824561395
535,Booster Cell,6.912280701754385
535,Booster Cell,6.982456140350877
537,Booster Cell,7.017543859649122
537,Booster Cell,7.192982456140351
540,Booster Cell,7.228070175438597
540,Booster Cell,7.298245614035088
542,Booster Cell,7.333333333333334
542,Booster Cell,7.50877192982456
544,Booster Cell,7.5438596491228065
544,Booster Cell,7.614035087719298
546,Booster Cell,7.649122807017543
546,Booster Cell,7.789473684210526
548,Booster Cell,7.824561403508772
548,Booster Cell,7.894736842105264
551,Booster Cell,7.9298245614035086
551,Booster Cell,8.070175438596491
553,Booster Cell,8.105263157894738
553,Booster Cell,8.210526315789474
555,Booster Cell,8.24561403508772
796,Booster Cell,8.596491228070175
793,Booster Cell,8.56140350877193
791,Booster Cell,8.56140350877193
791,Booster Cell,8.526315789473685
787,Booster Cell,8.456140350877192
787,Booster Cell,8.421052631578947
778,Booster Cell,8.280701754385964
778,Booster Cell,8.210526315789474
774,Booster Cell,8.140350877192983
774,Booster Cell,8.105263157894738
769,Booster Cell,8.035087719298247
769,Booster Cell,8.0
756,Booster Cell,7.789473684210526
740,Booster Cell,7.789473684210526
736,Booster Cell,7.859649122807017
734,Booster Cell,7.859649122807017
732,Booster Cell,7.894736842105264
729,Booster Cell,7.894736842105264
723,Booster Cell,8.0
718,Booster Cell,8.0
716,Booster Cell,8.035087719298247
707,Booster Cell,8.035087719298247
705,Booster Cell,8.070175438596491
703,Booster Cell,8.070175438596491
701,Booster Cell,8.035087719298247
699,Booster Cell,8.035087719298247
696,Booster Cell,8.0
694,Booster Cell,8.0
688,Booster Cell,7.894736842105264
685,Booster Cell,7.894736842105264
683,Booster Cell,7.859649122807017
681,Booster Cell,7.859649122807017
676,Booster Cell,7.789473684210526
674,Booster Cell,7.824561403508772
674,Booster Cell,7.789473684210526
683,Booster Cell,7.789473684210526
685,Booster Cell,7.824561403508772
688,Booster Cell,7.824561403508772
696,Booster Cell,7.964912280701755
701,Booster Cell,7.964912280701755
703,Booster Cell,8.0
710,Booster Cell,8.0
712,Booster Cell,7.964912280701755
718,Booster Cell,7.964912280701755
721,Booster Cell,7.9298245614035086
723,Booster Cell,7.9298245614035086
725,Booster Cell,7.894736842105264
727,Booster Cell,7.894736842105264
